CN_ID,CN_ADDRESS1,CN_ADDRESS2,CN_CITY,CN_STATE,CN_ZIP,N_ADDRESS,N_ADDR2,N_CITY,N_STATE,N_ZIP,N_ZIP4,N_LON,N_LAT,N_MCODE,N_LCODE,N_RCODE,N_HOUSENUM,N_PREDIR,N_STREET,N_STRSUF,N_POSTDIR,N_UNIT,N_UNIT2,N_UNITDES,N_UNITDES2,SPECIES
413462,770 COUNTY LINE RD,,WESTERVILLE,OH,43081,770 County Line Rd,,Westerville,OH,43081-1020,1020,-82.903949,40.13233,S80,AS0,S5HPNTSCZA,770,,County Line,Rd,,,,,,Red Buckeye
403364,2365 HARDY PARKWAY,THE WILLOWS,GROVE CITY,OH,43123,2365 Hardy Parkway St,The Willows,Grove City,OH,43123-1516,1516,-83.044911,39.908407,A89,AS0,S5HP--SCZA,2365,,Hardy Parkway,St,,,,,,Red Buckeye
355082,6171 NORWAY GLEN,WILLOWS AT PRESERVE CROSSING,COLUMBUS,OH,43230,6171 Norway Glen Ave,Willows At Preserve Crossing,Columbus,OH,43230-7309,7309,-82.853026,40.063641,S81,AS0,S5HPN-SCZA,6171,,Norway Glen,Ave,,,,,,Red Buckeye
413524,4269 LIMERICK RD,,CLYDE,OH,43410,4269 Limerick Rd,,Clyde,OH,43410-2079,2079,-82.968249,41.286025,S80,AS0,S5HPNTSCZA,4269,,Limerick,Rd,,,,,,Red Buckeye
292864,913 SUMMIT ST,,DEFIANCE,OH,43512,913 Summit St,,Defiance,OH,43512-3041,3041,-84.355652,41.274114,S80,AS0,S5HPNTSCZA,913,,Summit,St,,,,,,Red Buckeye
414480,27030 GROVE CT,,WESTLAKE,OH,44145,27030 Grove Ct,,Westlake,OH,44145-7406,7406,-81.91892,41.438615,S80,AS0,S5HPNTSCZA,27030,,Grove,Ct,,,,,,Red Buckeye
413000,15009 SHERWOOD DR,,STRONGSVILLE,OH,44149,15009 Sherwood Dr,,Strongsville,OH,44149-5757,5757,-81.852894,41.295653,S80,AS0,S5HPNTSCZA,15009,,Sherwood,Dr,,,,,,Red Buckeye
414464,233 HEDGECLIFF DR,,AURORA,OH,44202,233 Hedgecliff Dr,,Aurora,OH,44202-8426,8426,-81.377822,41.317017,S80,AS0,S5HPNTSCZA,233,,Hedgecliff,Dr,,,,,,Red Buckeye
414901,213 E STREETSBORO ST,,HUDSON,OH,44236,213 E Streetsboro St,,Hudson,OH,44236-3404,3404,-81.42903,41.240071,S80,AS0,S5HPNTSCZA,213,E,Streetsboro,St,,,,,,Red Buckeye
342274,4437 CASTLEGATE BLVD,,UNIONTOWN,OH,44685,4437 Castlegate Blvd,,Uniontown,OH,44685-6928,6928,-81.507919,40.956135,S80,AS0,S5HPNTSCZA,4437,,Castlegate,Blvd,,,,,,Red Buckeye
413031,94 RIDGEVIEW CIR,,MILAN,OH,44846,94 Ridgeview Cir,,Milan,OH,44846-9519,9519,-82.58237,41.300353,S80,AS0,S5HPNTSCZA,94,,Ridgeview,Cir,,,,,,Red Buckeye
318397,239 VISTA RIDGE,,SOUTH LEBANON,OH,45065,239 Vista Ridge Dr,,South Lebanon,OH,45065-8757,8757,-84.21393,39.358534,S81,AS0,S5HPN-SCZA,239,,Vista Ridge,Dr,,,,,,Red Buckeye
295276,6805 DR. MLKVR BLVD.,DR M.L.KING JR.BLVD,ANDERSON,IN,46013,6805 Dr. Mlkvr Blvd.,Dr M.L.King Jr.Blvd,Anderson,IN,46013,,-85.6762,40.0603,E020,ZC5X,Z1,6805,,Dr Mlkvr,Blvd,,,,,,White Oak
287707,11819 PENNSYLVANIA ST,INGERSOLL-RAND,CARMEL,IN,46032,11819 N Pennsylvania St # INGERSOLL-R,,Carmel,IN,46032-4555,4555,-86.154981,39.96159,A82,AS0,S5H-NTSCZA,11819,N,Pennsylvania,St,,INGERSOLL-R,,#,,White Oak
388589,10462 OLIO RD,GEIST SHOPPES,FISHERS,IN,46033,10462 Olio Rd,Geist Shoppes,Fishers,IN,46040-7500,7500,-85.918506,39.939955,S90,AS0,S5HPNTSC-A,10462,,Olio,Rd,,,,,,White Oak
414448,716 TREE VIEW CIRCLE,,AVON,IN,46123,716 Treeview Cir,,Avon,IN,46123-7551,7551,-86.378198,39.753145,S88,AS0,S5HP-TSCZA,716,,Treeview,Cir,,,,,,White Oak
414445,756 WESTOVER ROAD,,AVON,IN,46123,756 Westover Rd,,Avon,IN,46123-7470,7470,-86.379123,39.752129,S80,AS0,S5HPNTSCZA,756,,Westover,Rd,,,,,,White Oak
382358,5702 KIRKPATRICK WAY,CAPE COD VILLAGE,INDIANAPOLIS,IN,46220,5702 Kirkpatrick Way,,Indianapolis,IN,46220-3925,3925,-86.070931,39.882104,S89,AS0,S5HP--SCZA,5702,,Kirkpatrick,Way,,,,,,White Oak
338272,8720 CASTLE CREEK PKWY,CASTLE CREEK 3,INDIANAPOLIS,IN,46250,8720 Castle Creek Parkway East Dr # 3,,Indianapolis,IN,46250-4300,4300,-86.069061,39.914022,S89,AS0,S5HP--SCZA,8720,,Castle Creek Parkway East,Dr,,3,,#,,White Oak
279750,5975 CASTLE CREEK PKWY,CASTLE CREEK 6,INDIANAPOLIS,IN,46250,5975 Castle Creek Parkway North Dr # 6,,Indianapolis,IN,46250-4340,4340,-86.064946,39.916698,S89,AS0,S5HP--SCZA,5975,,Castle Creek Parkway North,Dr,,6,,#,,White Oak
340468,2412 SPRING HILL CT.,SPRING HILL PLACE,INDIANAPOLIS,IN,46268,2412 Spring Hill Ct,Place,Indianapolis,IN,46268-3316,3316,-86.203199,39.90284,S89,AS0,S5HP--SCZA,2412,,Spring Hill,Ct,,,,,,White Oak
414029,934 Westminster Lane,,MUNSTER,IN,46321,934 Westminster Ln,,Munster,IN,46321-2532,2532,-87.504878,41.525032,S80,AS0,S5HPNTSCZA,934,,Westminster,Ln,,,,,,White Oak
413228,519 CATHERINE DR,,SWEETSER,IN,46987,519 Catherine Dr,,Sweetser,IN,46987,,-85.7705,40.5682,E020,ZT5V,Z1,519,,Catherine,Dr,,,,,,White Oak
413594,3011 AUTUMN HILL CT,,NEW ALBANY,IN,47150,3011 Autumn Hill Ct,,New Albany,IN,47150-9466,9466,-85.781308,38.360702,S80,AS0,S5HPNTSCZA,3011,,Autumn Hill,Ct,,,,,,White Oak
413660,2100 TWINBROOK DR,,SELLERSBURG,IN,47172,2100 Twinbrook Dr,,Sellersburg,IN,47172-9060,9060,-85.778393,38.381469,S80,AS0,S5HPNTSCZA,2100,,Twinbrook,Dr,,,,,,White Oak
413603,8513 STARVIEW CT,,SELLERSBURG,IN,47172,8513 Starview Ct,,Sellersburg,IN,47172-9065,9065,-85.779002,38.38339,S80,AS0,S5HPNTSCZA,8513,,Starview,Ct,,,,,,White Oak
413521,3755 S 175 W,,LAFAYETTE,IN,47909,3755 S 175 W,,Lafayette,IN,47909-8931,8931,-86.937583,40.364739,S80,AS0,S5HPNTSCZA,3755,S,175,,W,,,,,White Oak
413440,9555 CAMBRIDGE DR.,,SALINE,MI,48176,9555 Cambridge Dr,,Saline,MI,48176-9463,9463,-83.743248,42.146692,S80,AS0,S5HPNTSCZA,9555,,Cambridge,Dr,,,,,,White Pine
401134,9860 WOODBEND DR,,SALINE,MI,48176,9860 Woodbend Dr,,Saline,MI,48176-9465,9465,-83.753053,42.143201,S80,AS0,S5HPNTSCZA,9860,,Woodbend,Dr,,,,,,White Pine
413020,86 JENNINGS TER DR,,GLADWIN,MI,48624,86 Jennings Terrace Dr,,Gladwin,MI,48624-9770,9770,-84.364174,44.078831,S88,AS0,S5HP-TSCZA,86,,Jennings Terrace,Dr,,,,,,White Pine
414842,5227 SPRUCE VIEW LN,,FOWLERVILLE,MI,48836,5227 Spruceview Ln,,Fowlerville,MI,48836-9653,9653,-84.12609,42.674968,S88,AS0,S5HP-TSCZA,5227,,Spruceview,Ln,,,,,,White Pine
243545,300 S. HUGHES RD,"BROOKS INC, DBA FAULKWOOD SHORES GOLF CLUB",HOWELL,MI,48843,300 S Hughes Rd,"Brooks Inc, Dba Faulkwood Shores Golf Club",Howell,MI,48843-7135,7135,-83.853521,42.59522,S80,AS0,S5HPNTSCZA,300,S,Hughes,Rd,,,,,,White Pine
354033,9405 BRIANNA TR,WOODLAND ESTATE,PORTAGE,MI,49002,9405 Brianna Trl,Woodland Estate,Portage,MI,49002-8432,8432,-85.536414,42.180667,S80,AS0,S5HPNTSCZA,9405,,Brianna,Trl,,,,,,White Pine
350414,69720 W WHITETAIL RD,,STURGIS,MI,49091,69720 W White Tail Rd,,Sturgis,MI,49091-8252,8252,-85.451691,41.784187,S88,AS0,S5HP-TSCZA,69720,W,White Tail,Rd,,,,,,White Pine
369345,71467 STAGS LEAP CT,"RESERVE AT KNOLLWOOD SUBDIVISION ENTRY EASTSIDE OF IRONWOOD, JUST NORTH OF STATE LINE ROAD",NILES,MI,49120,71467 Stags Leap Ct,Reserve At Knollwood Subdivision Entry Eastside Of Ironwood,Niles,MI,49120-7818,7818,-86.207409,41.761443,S80,AS0,S5HPNTSCZA,71467,,Stags Leap,Ct,,,,,,White Pine
413470,392 VICTORY ST,,BLISSFIELD,MI,49228,392 Victory St,,Blissfield,MI,49228-1134,1134,-83.85603,41.837126,S80,AS0,S5HPNTSCZA,392,,Victory,St,,,,,,White Pine
414441,2307 68TH ST SE,,CALEDONIA,MI,49316,2307 68th St SE,,Caledonia,MI,49316-9083,9083,-85.607315,42.841189,S80,AS0,S5HPNTSCZA,2307,,68th,St,SE,,,,,White Pine
414427,5465 KALAMAZOO AVE SE,,KENTWOOD,MI,49508,5465 Kalamazoo Ave SE,,Kentwood,MI,49508-6134,6134,-85.625444,42.864711,S80,AS0,S5HPNTSCZA,5465,,Kalamazoo,Ave,SE,,,,,White Pine
414422,912 SILVERLEAF ST SE,,KENTWOOD,MI,49508,912 Silverleaf St SE,,Kentwood,MI,49508-6264,6264,-85.642166,42.859637,S80,AS0,S5HPNTSCZA,912,,Silverleaf,St,SE,,,,,White Pine
412994,1137 EAST E ST,,IRON MOUNTAIN,MI,49801,1137 E E St,,Iron Mountain,MI,49801-3622,3622,-88.046393,45.814166,S80,AS0,S5HPNTSCZA,1137,E,E,St,,,,,,White Pine
412999,503 E GRAND BLVD,,IRON MOUNTAIN,MI,49801,503 E Grand Blvd,,Iron Mountain,MI,49801-1605,1605,-88.05567,45.834992,S80,AS0,S5HPNTSCZA,503,E,Grand,Blvd,,,,,,White Pine
414073,901 E MARGARET ST,,IRON MOUNTAIN,MI,49801,901 E Margaret St,,Iron Mountain,MI,49801-2029,2029,-88.04915,45.830801,S80,AS0,S5HPNTSCZA,901,E,Margaret,St,,,,,,White Pine
414129,918 EAST D ST,,IRON MOUNTAIN,MI,49801,918 E D St,,Iron Mountain,MI,49801-6706,6706,-88.051617,45.81561,S80,AS0,S5HPNTSCZA,918,E,D,St,,,,,,White Pine
413497,1837 LONG AVE,,KINGSFORD,MI,49802,1837 Long Ave,,Kingsford,MI,49802-5944,5944,-88.092742,45.787176,S80,AS0,S5HPNTSCZA,1837,,Long,Ave,,,,,,White Pine
413009,4063 SUBURBAN DR,,WATERLOO,IA,50702,4063 Suburban Dr,,Waterloo,IA,50702-4946,4946,-92.277199,42.438022,S80,AS0,S5HPNTSCZA,4063,,Suburban,Dr,,,,,,Sugar Maple
412003,209 5TH ST SE,,WAUKON,IA,52172,209 5th St SE,,Waukon,IA,52172-2040,2040,-91.467366,43.267514,S80,AS0,S5HPNTSCZA,209,,5th,St,SE,,,,,Sugar Maple
414440,502 E BROWNLIE LN,,LONG GROVE,IA,52756,502 E Brownlie Ln,,Long Grove,IA,52756-9658,9658,-90.579708,41.693883,S80,AS0,S5HPNTSCZA,502,E,Brownlie,Ln,,,,,,Sugar Maple
414508,1550 LOOKOUT LN,,BROOKFIELD,WI,53045,1550 Lookout Ln,,Brookfield,WI,53045-2318,2318,-88.147793,43.052322,S80,AS0,S5HPNTSCZA,1550,,Lookout,Ln,,,,,,Sugar Maple
414724,17765 MIEROW CT,,BROOKFIELD,WI,53045,17765 Mierow Ct,,Brookfield,WI,53045-4327,4327,-88.134334,43.062763,S80,AS0,S5HPNTSCZA,17765,,Mierow,Ct,,,,,,Sugar Maple
412917,20790 BRIDGETOWN CT,,BROOKFIELD,WI,53045,20790 Bridgetown Ct,,Brookfield,WI,53045-3382,3382,-88.171498,43.0704,S80,AS0,S5HPNTSCZA,20790,,Bridgetown,Ct,,,,,,Sugar Maple
414787,1260 S OPENGATE CT,,OCONOMOWOC,WI,53066,1260 S Opengate Ct,,Oconomowoc,WI,53066-8772,8772,-88.448731,43.023242,S80,AS0,S5HPNTSCZA,1260,S,Opengate,Ct,,,,,,Sugar Maple
414799,891 PINE MEADOW CT,,OCONOMOWOC,WI,53066,891 Pine Meadow Ct,,Oconomowoc,WI,53066-8638,8638,-88.494299,43.042588,S80,AS0,S5HPNTSCZA,891,,Pine Meadow,Ct,,,,,,Sugar Maple
414831,927 WOODGATE CT,,OCONOMOWOC,WI,53066,927 Woodgate Ct,,Oconomowoc,WI,53066-3931,3931,-88.479049,43.101876,S80,AS0,S5HPNTSCZA,927,,Woodgate,Ct,,,,,,Sugar Maple
411354,W350 S1957 WATERVILLE RD,,OCONOMOWOC,WI,53066,W350S1957 Waterville Rd,,Oconomowoc,WI,53066-9264,9264,-88.4425,43.0119,S80,ZB9b,S3HPNTSCZA,W350S1957,,Waterville,Rd,,,,,,Sugar Maple
414016,3100 KISDON HILL DR,,WAUKESHA,WI,53188,3100 Kisdon Hill Dr,,Waukesha,WI,53188-3934,3934,-88.282769,43.01574,S80,AS0,S5HPNTSCZA,3100,,Kisdon Hill,Dr,,,,,,Sugar Maple
412934,W 293 S 2721 WILLS BARRY DR,,WAUKESHA,WI,53188,W 293 S 2721 Wills Barry Dr,,Waukesha,WI,53188,,-88.2692,43.0242,E020,ZC5X,Z1,,W,293 S 2721 Wills Barry,Dr,,,,,,Sugar Maple
412914,W287S4485 WOODS RD,,WAUKESHA,WI,53189,W287S4485 Woods Rd,,Waukesha,WI,53189-9050,9050,-88.320719,42.96269,S80,AI0,S5HPNTSCZA,W287S4485,,Woods,Rd,,,,,,Sugar Maple
412972,6610 WOODGATE RD,,MIDDLETON,WI,53562,6610 Woodgate Rd,,Middleton,WI,53562-3816,3816,-89.497971,43.089503,S80,AS0,S5HPNTSCZA,6610,,Woodgate,Rd,,,,,,Sugar Maple
268019,7609 WELTON DR.,,MADISON,WI,53719,7609 Welton Dr,,Madison,WI,53719-3025,3025,-89.514275,43.043667,S80,AS0,S5HPNTSCZA,7609,,Welton,Dr,,,,,,Sugar Maple
409714,4885 PHEASANT,,AFTON,MN,55001,4885 Pheasant Ct,,Afton,MN,55001-9415,9415,-92.793914,44.877475,S81,AS0,S5HPN-SCZA,4885,,Pheasant,Ct,,,,,,Sugar Maple
414838,634 FOX RD,,LINO LAKES,MN,55014,634 Fox Rd,,Lino Lakes,MN,55014-1966,1966,-93.109522,45.13529,S80,AS0,S5HPNTSCZA,634,,Fox,Rd,,,,,,Sugar Maple
351332,6 HIGH POINT ROAD,,DELLWOOD,MN,55110,6 High Point Rd,,Dellwood,MN,55110-6176,6176,-92.962198,45.109606,S80,AS0,S5HPNTSCZA,6,,High Point,Rd,,,,,,Sugar Maple
414847,1704 CHATHAM AVE,,ARDEN HILLS,MN,55112,1704 Chatham Ave,,Arden Hills,MN,55112-3226,3226,-93.172588,45.052526,S80,AS0,S5HPNTSCZA,1704,,Chatham,Ave,,,,,,Sugar Maple
414607,2702 PINKSPIRE LANE E,,MAPLEWOOD,MN,55119,2702 Pinkspire Ln E,,Maplewood,MN,55119-4779,4779,-92.986028,44.914581,S80,AS0,S5HPNTSCZA,2702,,Pinkspire,Ln,E,,,,,Sugar Maple
414822,3568 GRESHAM AVE N,,OAKDALE,MN,55128,3568 Gresham Ave N,,Oakdale,MN,55128-3209,3209,-92.968256,45.000422,S80,AS0,S5HPNTSCZA,3568,,Gresham,Ave,N,,,,,Sugar Maple
414895,307 10TH AVE N,,PRINCETON,MN,55371,307 10th Ave N,,Princeton,MN,55371-1529,1529,-93.587928,45.572747,S80,AS0,S5HPNTSCZA,307,,10th,Ave,N,,,,,Sugar Maple
414860,31020 105TH ST,,PRINCETON,MN,55371,31020 105th St,,Princeton,MN,55371-4516,4516,-93.533788,45.529696,S80,AS0,S5HPNTSCZA,31020,,105th,St,,,,,,Sugar Maple
310517,21001 JOHN MILLESS DR,PLEASANT PLACE,ROGERS,MN,55374,21001 John Milless Dr,Pleasant Place,Rogers,MN,55374-8400,8400,-93.54765,45.189231,S80,AS0,S5HPNTSCZA,21001,,John Milless,Dr,,,,,,Sugar Maple
312887,8434  149TH ST. W.,LAKEVIEW HEIGHTS,SAVAGE,MN,55378,8434 W 149th St,Lakeview Heights,Savage,MN,55378-4712,4712,-93.385033,44.732449,S86,AS0,S5H-NT-CZA,8434,W,149th,St,,,,,,Sugar Maple
414766,330 2ND AVE NE,,MILACA,MN,56353,330 2nd Ave NE,,Milaca,MN,56353-1604,1604,-93.650572,45.757957,S80,AS0,S5HPNTSCZA,330,,2nd,Ave,NE,,,,,Sugar Maple
414849,550 2ND AVE SE,,MILACA,MN,56353,550 2nd Ave SE,,Milaca,MN,56353-1219,1219,-93.648476,45.749437,S80,AS0,S5HPNTSCZA,550,,2nd,Ave,SE,,,,,Sugar Maple
414764,620 3RD AVE SE,,MILACA,MN,56353,620 3rd Ave SE,,Milaca,MN,56353-1234,1234,-93.646779,45.748573,S80,AS0,S5HPNTSCZA,620,,3rd,Ave,SE,,,,,Sugar Maple
413486,501 HANOVER DR,,RAPID CITY,SD,57701,501 Hanover Dr,,Rapid City,SD,57701-8305,8305,-103.208156,44.04247,S80,AS0,S5HPNTSCZA,501,,Hanover,Dr,,,,,,Cottonwood
414475,7011 PRESTWICK RD,,RAPID CITY,SD,57702,7011 Prestwick Rd,,Rapid City,SD,57702-9533,9533,-103.302979,44.016724,S80,AS0,S5HPNTSCZA,7011,,Prestwick,Rd,,,,,,Cottonwood
280767,228 S DWYER,,ARLINGTON HEIGHTS,IL,60005,228 S Dwyer Ave,,Arlington Heights,IL,60005-1640,1640,-87.997628,42.079511,S81,AS0,S5HPN-SCZA,228,S,Dwyer,Ave,,,,,,Northern Red Oak
414136,21 BALSAM AVE,,LAKE VILLA,IL,60046,21 Balsam Ave,,Lake Villa,IL,60046-6506,6506,-88.083358,42.408748,S80,AS0,S5HPNTSCZA,21,,Balsam,Ave,,,,,,Northern Red Oak
289712,2422 N SALEM LN,,ROUND LAKE BEACH,IL,60073,2422 N Salem Ln,,Round Lake Beach,IL,60073-4943,4943,-88.071267,42.391538,S80,AS0,S5HPNTSCZA,2422,N,Salem,Ln,,,,,,Northern Red Oak
414009,100 N BLUE SPRUCE LN,,ONARGA,IL,60955,100 N Blue Spruce Ln,,Onarga,IL,60955-1302,1302,-87.994877,40.714324,S80,AS0,S5HPNTSCZA,100,N,Blue Spruce,Ln,,,,,,Northern Red Oak
282653,49 ABERDEEN PL,,SAINT LOUIS,MO,63105,49 Aberdeen Pl,,Saint Louis,MO,63105-2274,2274,-90.307986,38.641161,S80,AS0,S5HPNTSCZA,49,,Aberdeen,Pl,,,,,,Northern Red Oak
274598,833 AUDUBON DR,,SAINT LOUIS,MO,63105,833 Audubon Dr,,Saint Louis,MO,63105-2963,2963,-90.326418,38.638642,S80,AS0,S5HPNTSCZA,833,,Audubon,Dr,,,,,,Northern Red Oak
413455,9033 MCKNIGHT WOODS DR,,SAINT LOUIS,MO,63117,9033 Mcknight Woods,,Saint Louis,MO,63117-1017,1017,-90.357156,38.634655,S81,AS0,S5HPN-SCZA,9033,,Mcknight Woods,,,,,,,Northern Red Oak
353669,17 RIO VISTA DR,,SAINT LOUIS,MO,63124,17 Rio Vista Dr,,Saint Louis,MO,63124-1756,1756,-90.369773,38.657212,S80,AS0,S5HPNTSCZA,17,,Rio Vista,Dr,,,,,,Northern Red Oak
278980,12226 SOMMERTON CT,,SAINT LOUIS,MO,63141,12226 Sommerton Ct,,Saint Louis,MO,63141-6624,6624,-90.45331,38.668507,S80,AS0,S5HPNTSCZA,12226,,Sommerton,Ct,,,,,,Northern Red Oak
346381,208 SE CHELSEA CIR.,,LEES SUMMIT,MO,64063,208 SE Chelsea Cir,,Lees Summit,MO,64063-2473,2473,-94.311303,38.913528,S80,AS0,S5HPNTSCZA,208,SE,Chelsea,Cir,,,,,,Northern Red Oak
342197,3501 NE STANTON,,LEE'S SUMMIT,MO,64064,3501 NE Stanton St,,Lees Summit,MO,64064-2012,2012,-94.367635,38.976112,SA1,AS0,S5HPN-S-ZA,3501,NE,Stanton,St,,,,,,Northern Red Oak
371326,1325 SE DALTON,,LEE'S SUMMIT,MO,64081,1325 SE Dalton Dr,,Lees Summit,MO,64081-3199,3199,-94.350036,38.893466,SA1,AS0,S5HPN-S-ZA,1325,SE,Dalton,Dr,,,,,,Northern Red Oak
303291,2500 SW WINTEROAK CIR.,,LEE'S SUMMIT,MO,64081,2500 SW Winteroak Cir,,Lees Summit,MO,64081-2578,2578,-94.427951,38.91084,SA0,AS0,S5HPNTS-ZA,2500,SW,Winteroak,Cir,,,,,,Northern Red Oak
255118,1236 W 60 TERR,,KANSAS CITY,MO,64113,1236 W 60th Ter,,Kansas City,MO,64113-1319,1319,-94.605357,39.018076,S89,AS0,S5HP--SCZA,1236,W,60th,Ter,,,,,,Northern Red Oak
349839,6000 MCGEE,,KANSAS CITY,MO,64113,6000 Mcgee St,,Kansas City,MO,64113-2208,2208,-94.584851,39.018528,S81,AS0,S5HPN-SCZA,6000,,Mcgee,St,,,,,,Northern Red Oak
379501,646 W 67TH ST,,KANSAS CITY,MO,64113,646 W 67th St,,Kansas City,MO,64113-1915,1915,-94.598393,39.007678,S80,AS0,S5HPNTSCZA,646,W,67th,St,,,,,,Northern Red Oak
340815,814 W. 81 ST.,,KANSAS CITY,MO,64114,814 W 81st St,,Kansas City,MO,64114-2220,2220,-94.599659,38.981706,S89,AS0,S5HP--SCZA,814,W,81st,St,,,,,,Northern Red Oak
414753,4215 NW CLAYMONT DRIVE,,KANSAS CITY,MO,64116,4215 NW Claymont Dr,,Kansas City,MO,64116-1653,1653,-94.590467,39.171493,S80,AS0,S5HPNTSCZA,4215,NW,Claymont,Dr,,,,,,Northern Red Oak
414003,12001 MADISON AVE,,KANSAS CITY,MO,64145,12001 Madison Ave,,Kansas City,MO,64145-1020,1020,-94.603259,38.911119,S80,AS0,S5HPNTSCZA,12001,,Madison,Ave,,,,,,Northern Red Oak
366106,244 BENT WALNUT,,WESTPHALIA,MO,65085,244 Bent Walnut Ln,,Westphalia,MO,65085-2022,2022,-92.124,38.3624,S81,ZT7J,S2HPN-SCZA,244,,Bent Walnut,Ln,,,,,,Northern Red Oak
413714,1101 ELGIN DR,,COLUMBIA,MO,65203,1101 Elgin Dr,,Columbia,MO,65203-6221,6221,-92.356769,38.900743,S80,AS0,S5HPNTSCZA,1101,,Elgin,Dr,,,,,,Northern Red Oak
393302,3334 E SUMMIT RIDGE DR.,,SPRINGFIELD,MO,65804,3334 E Summit Ridge Dr,,Springfield,MO,65804-5310,5310,-93.228089,37.114854,S80,AS0,S5HPNTSCZA,3334,E,Summit Ridge,Dr,,,,,,Northern Red Oak
393479,1077 E. PENDLETON PL,,SPRINGFIELD,MO,65810,1077 E Pendleton Pl,,Springfield,MO,65810-2842,2842,-93.281755,37.123087,S80,AS0,S5HPNTSCZA,1077,E,Pendleton,Pl,,,,,,Northern Red Oak
369211,1125 E. NATIONAL PLACE BLVD,,SPRINGFIELD,MO,65810,1125 E National Place Blvd,,Springfield,MO,65810-2839,2839,-93.279995,37.120589,S80,AS0,S5HPNTSCZA,1125,E,National Place,Blvd,,,,,,Northern Red Oak
321879,2023 W. WILLOW LAKES COVE,,SPRINGFIELD,MO,65810,2023 W Willow Lakes Cv,,Springfield,MO,65810-1563,1563,-93.320364,37.127904,S80,AS0,S5HPNTSCZA,2023,W,Willow Lakes,Cv,,,,,,Northern Red Oak
320595,831 E LAKEWOOD,,SPRINGFIELD,MO,65810,831 E Lakewood St,,Springfield,MO,65810-2449,2449,-93.285396,37.125446,S81,AS0,S5HPN-SCZA,831,E,Lakewood,St,,,,,,Northern Red Oak
355213,1650 CAMBRIDGE RD,,LAWRENCE,KS,66044,1650 Cambridge Rd,,Lawrence,KS,66044-2545,2545,-95.256515,38.963279,S80,AS0,S5HPNTSCZA,1650,,Cambridge,Rd,,,,,,Cottonwood
396276,4625 MUIRFIELD DR.,,LAWRENCE,KS,66047,4625 Muirfield Dr,,Lawrence,KS,66047-1819,1819,-95.301086,38.951163,S80,AS0,S5HPNTSCZA,4625,,Muirfield,Dr,,,,,,Cottonwood
385774,12627 CLINTON CT.,,OLATHE,KS,66061,12627 S Clinton Ct,,Olathe,KS,66061-6330,6330,-94.829012,38.899219,S82,AS0,S5H-NTSCZA,12627,S,Clinton,Ct,,,,,,Cottonwood
358089,26250 W. 111 TERR,,OLATHE,KS,66061,26250 W 111th Ter,,Olathe,KS,66061-8432,8432,-94.888646,38.92579,S89,AS0,S5HP--SCZA,26250,W,111th,Ter,,,,,,Cottonwood
369207,5008 W 68TH ST.,,PRAIRIE VILLAGE,KS,66208,5008 W 68th St,,Prairie Village,KS,66208-1412,1412,-94.643545,39.005983,S80,AS0,S5HPNTSCZA,5008,W,68th,St,,,,,,Cottonwood
349060,6723 WILLOW LN,,MISSION HILLS,KS,66208,6723 Willow Ln,,Mission Hills,KS,66208-2267,2267,-94.613418,39.007395,S80,AS0,S5HPNTSCZA,6723,,Willow,Ln,,,,,,Cottonwood
355935,12944 CATALINA DR,,LEAWOOD,KS,66209,12944 Catalina Dr,,Leawood,KS,66209-2385,2385,-94.633297,38.893085,S80,AS0,S5HPNTSCZA,12944,,Catalina,Dr,,,,,,Cottonwood
398078,11520 MACKEY ST,,OVERLAND PARK,KS,66210,11520 Mackey St,,Overland Park,KS,66210-2416,2416,-94.685953,38.921628,S80,AS0,S5HPNTSCZA,11520,,Mackey,St,,,,,,Cottonwood
414739,11605 CONSER ST,,OVERLAND PARK,KS,66210,11605 Conser St,,Overland Park,KS,66210-2259,2259,-94.674289,38.91736,S80,AS0,S5HPNTSCZA,11605,,Conser,St,,,,,,Cottonwood
331212,9233 GRAND VIEW DR,,OVERLAND PARK,KS,66212,9233 Grandview Dr,,Overland Park,KS,66212-3936,3936,-94.689605,38.961075,S88,AS0,S5HP-TSCZA,9233,,Grandview,Dr,,,,,,Cottonwood
352745,8442 SUMMIT,,LENEXA,KS,66215,8442 Summit St,,Lenexa,KS,66215-5388,5388,-94.744022,38.97515,S81,AS0,S5HPN-SCZA,8442,,Summit,St,,,,,,Cottonwood
356150,21206 W 64 ST,,SHAWNEE,KS,66218,21206 W 64th St,,Shawnee,KS,66218-8983,8983,-94.832164,39.011949,S88,AS0,S5HP--SCZA,21206,W,64th,St,,,,,,Cottonwood
328618,9320 HALL DR.,,LENEXA,KS,66219,9320 Hall Dr,,Lenexa,KS,66219-2211,2211,-94.766573,38.958757,S80,AS2,S5HPNTSCZA,9320,,Hall,Dr,,,,,,Cottonwood
264243,10812 W 141 ST.,,OVERLAND PARK,KS,66221,10812 W 141st St,,Overland Park,KS,66221-8084,8084,-94.709667,38.872297,S89,AS0,S5HP--SCZA,10812,W,141st,St,,,,,,Cottonwood
414452,1318 EAST KAY ST,,DERBY,KS,67037,1318 E Kay St,,Derby,KS,67037-3609,3609,-97.25289,37.540136,S80,AS0,S5HPNTSCZA,1318,E,Kay,St,,,,,,Cottonwood
